restaurant_id,area,city,name,price,avg_rating,total_ratings,food_type,address,delivery_time_min,primary_cuisine,delivery_pressure,rating_weakness,review_uncertainty,attention_score,attention_tier
408177,Kachiguda,Hyderabad,Pizza Hut,300.0,2.9,80,Pizzas,Ph Kachiguda Hyderabad,34,Pizzas,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
339988,Gowliguda,Hyderabad,Shawarma And Chinese Fast Food,300.0,2.9,80,Indian,Himayath Nagar,34,Indian,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
428247,Hyderabad,Hyderabad,Saapaatu,250.0,2.9,80,"South Indian,Indian",Himayath Nagar,34,South Indian,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
460327,Himayath Nagar,Hyderabad,Rayees Shawarma & Momos,200.0,2.9,80,"Lebanese,Chinese",Himayath Nagar,34,Lebanese,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
387279,Kothapet / Dilsukhnagar,Hyderabad,New Shahi Naan,49.0,2.9,80,Indian,Kothapet & Dilsukhnagar,34,Indian,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
452374,Himayath Nagar,Hyderabad,Dharu Snacks,350.0,2.9,80,"Indian,Combo",Himayath Nagar,34,Indian,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
405403,Himayath Nagar,Hyderabad,Deccan Chef,150.0,2.9,80,Indian,Himayath Nagar,34,Indian,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
350429,Himayat Nagar,Hyderabad,Shrodinger'S Pizza,350.0,2.9,80,Pizzas,Himayat Nagar,34,Pizzas,0.1665116279069767,0.8539534883720931,0.5911627906976744,49.2046511627907,Watch
66037,Shivaji Nagar,Hyderabad,Sri Krishna Sweets,200.0,4.3,50,Sweets,No 1 1 92  R P Road  Secunderabad,57,Sweets,0.6460465116279069,0.1232558139534883,0.7832558139534884,49.05116279069768,Watch
34634,Tolichowki,Hyderabad,Shah Ghouse Cafe & Restaurant,350.0,4.0,10000,Biryani  North Indian  Chinese  Mughlai  Tandoor,Tolichowki,63,Biryani  North Indian  Chinese  Mughlai  Tandoor,0.7623255813953488,0.4190697674418604,0.0023255813953488,49.01860465116278,Watch
86889,Hyderabad,Hyderabad,Veggie Chinese,150.0,4.0,500,Chinese,Temple Road,59,Chinese,0.6832558139534883,0.4190697674418604,0.1776744186046511,48.96744186046511,Watch
397493,Himayath Nagar,Hyderabad,A Bowl Affair,300.0,3.3,20,"Indian,Chinese,Combo,Beverages",Himayath Nagar,33,Indian,0.1376744186046511,0.6916279069767441,0.9176744186046512,48.75581395348837,Watch
288625,Banjara Hills,Hyderabad,Superlean Meals,300.0,4.2,100,Healthy Food  Juices  Continental,Zahra Nagar,63,Healthy Food  Juices  Continental,0.7623255813953488,0.2167441860465115,0.3418604651162791,48.72790697674418,Watch
82844,Mehdipatnam,Hyderabad,Al Baik Shawarma,200.0,4.2,20,Arabian,Gudi Malkapur,49,Arabian,0.5060465116279069,0.2167441860465115,0.9176744186046512,48.71162790697674,Watch
387718,Banjara Hills,Hyderabad,Tasco Bakery,350.0,4.2,20,"Bakery,Desserts,Snacks",Banjara Hills,49,Bakery,0.5060465116279069,0.2167441860465115,0.9176744186046512,48.71162790697674,Watch
5538,Kothapet,Hyderabad,Kinara Grand,750.0,3.9,1000,"North Indian,Chinese,Biryani",Ashta Laxmi Temple,58,North Indian,0.6665116279069767,0.4958139534883721,0.0674418604651162,48.6953488372093,Watch
179337,Moghalpura,Hyderabad,Chinese Hut Fast Food,150.0,3.6,100,"Chinese,Fast Food",Charminar,45,Chinese,0.4274418604651163,0.6446511627906977,0.3418604651162791,48.63488372093023,Watch
18688,Masab Tank,Hyderabad,Fancy Ice Cream,150.0,3.9,20,Desserts,Vijay Nagar Colony,38,Desserts,0.2860465116279069,0.4958139534883721,0.9176744186046512,48.57906976744186,Watch
387382,Nampally,Hyderabad,Naseeb Hotel,200.0,3.8,20,"Indian,Biryani",Aghapura Nampally,36,Indian,0.2320930232558139,0.5586046511627907,0.9176744186046512,48.34883720930232,Watch
88070,Padmarao Nagar,Hyderabad,Lucky'S Biryani House,400.0,3.8,100,Biryani  Chinese,Warasiguda X Road,48,Biryani  Chinese,0.4869767441860465,0.5586046511627907,0.3418604651162791,48.30232558139535,Watch
152271,Himayath Nagar,Hyderabad,Asian Pizzeria,300.0,3.0,100,"Fast Food,Pizzas,Continental,Beverages,Desserts",Nallakunta & Vidyanagar,41,Fast Food,0.3651162790697674,0.7111627906976744,0.3418604651162791,48.15813953488372,Watch
423514,Santosh Nagar,Hyderabad,Oven Story Pizza,600.0,4.3,100,Pizzas,Santosh Nagar,66,Pizzas,0.8223255813953488,0.1232558139534883,0.3418604651162791,48.15581395348838,Watch
341347,Mehdipatnam,Hyderabad,Hottie And Spicy Chat And Juices,200.0,4.4,20,"Snacks,Beverages",Tolichowki,55,Snacks,0.6148837209302326,0.0604651162790698,0.9176744186046512,48.13953488372093,Watch
1593,Banjara Hills,Hyderabad,Sarvi Bakery,250.0,4.1,100,"Desserts,Fast Food,Bakery",Opposite Care Hospital Road 11 Banjara Hills,58,Desserts,0.6665116279069767,0.3218604651162791,0.3418604651162791,48.0953488372093,Watch
110742,Afzal Gunj,Hyderabad,Jalebiwalas Mithai Bhandar,300.0,3.8,50,Desserts  Bakery,Begum Bazaar,38,Desserts  Bakery,0.2860465116279069,0.5586046511627907,0.7832558139534884,48.08837209302326,Watch
78514,Habsiguda,Hyderabad,Hotel Suprabhat Multi Cuisine Restaurant,400.0,4.1,500,"Chinese,Tandoor,North Indian",Habsiguda X Roads,62,Chinese,0.7386046511627907,0.3218604651162791,0.1776744186046511,48.055813953488375,Watch
168091,Uppal,Hyderabad,Karthikeya Tiffins Pure Veg,150.0,4.1,500,South Indian,Uppal,62,South Indian,0.7386046511627907,0.3218604651162791,0.1776744186046511,48.055813953488375,Watch
21630,Dilsukhnagar,Hyderabad,The Shawarma'S,200.0,4.1,50,Lebanese,P And T Colony,47,Lebanese,0.4693023255813953,0.3218604651162791,0.7832558139534884,48.04883720930233,Watch
381612,Nallakunta / Vidyanagar,Hyderabad,Chickden,250.0,4.1,20,"Indian,Arabian,Chinese",Nallakunta & Vidyanagar,44,Indian,0.407906976744186,0.3218604651162791,0.9176744186046512,47.97441860465116,Watch
234274,Gowlipura,Hyderabad,Kitchen Maha Raja,250.0,4.3,20,Indian,Kothapet & Dilsukhnagar,52,Indian,0.5613953488372093,0.1232558139534883,0.9176744186046512,47.93023255813954,Watch
2348,Kalasiguda,Hyderabad,Bluefox,800.0,4.2,1000,Biryani  North Indian  Chinese  Tandoor,Sd Road,68,Biryani  North Indian  Chinese  Tandoor,0.8665116279069768,0.2167441860465115,0.0674418604651162,47.92790697674418,Watch
421706,Himayath Nagar,Hyderabad,The Burger Dudes,250.0,2.9,80,"Continental,Fast Food,Snacks",Himayath Nagar,33,Continental,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
395848,Himayath Nagar,Hyderabad,Vinayak Tiffins,100.0,2.9,80,South Indian,Himayath Nagar,33,South Indian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
429228,Himayath Nagar,Hyderabad,Shawarma House,200.0,2.9,80,"Arabian,Snacks",Himayath Nagar,33,Arabian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
443155,Kothapet / Dilsukhnagar,Hyderabad,A M Shah Haleem,500.0,2.9,80,Indian,Kothapet & Dilsukhnagar,33,Indian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
362972,New Malakpet,Hyderabad,Sri Balaji Tasty Tiffins And Meals,150.0,2.9,80,South Indian,Kothapet & Dilsukhnagar,33,South Indian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
459010,Himayath Nagar,Hyderabad,Look At Me,338.0,2.9,80,"Pizzas,Snacks,Beverages",Himayath Nagar,33,Pizzas,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
421614,Himayath Nagar,Hyderabad,Patiala On The Rocks,250.0,2.9,80,"Beverages,Snacks",Himayath Nagar,33,Beverages,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
454650,Himayath Nagar,Hyderabad,Awesome Dimsum,600.0,2.9,80,North Indian,Himayath Nagar,33,North Indian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
463559,Himayath Nagar,Hyderabad,New Sangam Hotel,230.0,2.9,80,"North Indian,Indian,Chinese,Snacks",Himayath Nagar,33,North Indian,0.1376744186046511,0.8539534883720931,0.5911627906976744,47.906976744186046,Watch
18406,Gudimalkapur,Hyderabad,Sri Balaji Family Dhaba,300.0,3.9,100,North Indian,Gudi Malkapur,50,North Indian,0.5255813953488372,0.4958139534883721,0.3418604651162791,47.84186046511628,Watch
402010,Kothapet / Dilsukhnagar,Hyderabad,Cake D'Licious,250.0,3.9,100,"Bakery,Desserts",Kothapet & Dilsukhnagar,50,Bakery,0.5255813953488372,0.4958139534883721,0.3418604651162791,47.84186046511628,Watch
17346,Huda Complex,Hyderabad,Papadams Restaurant,500.0,3.8,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Road,54,Biryani,0.5972093023255814,0.5586046511627907,0.0674418604651162,47.77441860465117,Watch
247659,Narayanguda,Hyderabad,Jenny'S Brownies,300.0,3.2,20,"Desserts,Beverages",Old Mla Quarters Road,32,Desserts,0.1093023255813953,0.7,0.9176744186046512,47.77209302325581,Watch
388850,Himayath Nagar,Hyderabad,Roll It Up,300.0,3.2,20,"Fast Food,Snacks,Italian,Chinese,Beverages",Himayath Nagar,32,Fast Food,0.1093023255813953,0.7,0.9176744186046512,47.77209302325581,Watch
3549,Banjara Hills,Hyderabad,Keshav Reddy Sweets,150.0,4.2,500,"Sweets,Bakery,Desserts,Fast Food,Street Food,Chaat",Road No 2,65,Sweets,0.8037209302325582,0.2167441860465115,0.1776744186046511,47.306976744186045,Watch
111637,Abids,Hyderabad,Gafoor Ice Cream,200.0,3.7,20,"Ice Cream,Desserts",Mj Market,34,Ice Cream,0.1665116279069767,0.6102325581395349,0.9176744186046512,47.204651162790704,Watch
233053,Abids,Hyderabad,Firangi Bake,400.0,3.9,50,"Italian,Mexican,Pastas",Abids,39,Italian,0.3148837209302325,0.4958139534883721,0.7832558139534884,47.18837209302325,Watch
424874,Himayath Nagar,Hyderabad,Star Santosh Dhaba,300.0,3.4,20,"North Indian,Biryani,Chinese,Indian,Tandoor",Himayath Nagar,32,North Indian,0.1093023255813953,0.6804651162790698,0.9176744186046512,47.08837209302325,Watch
394651,Somajiguda & Khairtabad,Hyderabad,Biryanis And More,350.0,3.9,100,"Biryani,Chinese,Tandoor",Somajiguda & Khairtabad,49,Biryani,0.5060465116279069,0.4958139534883721,0.3418604651162791,46.962790697674414,Watch
363699,Punjagutta,Hyderabad,Om Sairam Hospitality Services,200.0,4.4,100,Indian  South Indian  Chinese,Begumpet,67,Indian  South Indian  Chinese,0.8441860465116279,0.0604651162790698,0.3418604651162791,46.94186046511628,Watch
233656,Kothapet,Hyderabad,Palamuru Grill,600.0,4.1,1000,"South Indian,Kebabs,Biryani",Kothapet & Dilsukhnagar,63,South Indian,0.7623255813953488,0.3218604651162791,0.0674418604651162,46.91860465116279,Watch
81392,Tolichowki,Hyderabad,Ice Magic,250.0,4.5,100,Pizzas,Tolichowki,68,Pizzas,0.8665116279069768,0.0283720930232558,0.3418604651162791,46.82325581395349,Watch
56930,Basheer Bagh,Hyderabad,Yaariyan,400.0,3.8,20,"North Indian,South Indian,Italian,Chinese,Chaat,Beverages,Desserts",Gun Foundry,35,North Indian,0.1981395348837209,0.5586046511627907,0.9176744186046512,46.82093023255814,Watch
423195,Banjara Hills,Hyderabad,Meals101,350.0,4.0,100,"Chinese,North Indian,Desserts,Beverages",Banjara Hills,52,Chinese,0.5613953488372093,0.4190697674418604,0.3418604651162791,46.76744186046511,Watch
350067,Chudi Bazaar,Hyderabad,Pranav Dhaba,200.0,4.1,20,"Indian,Chinese",Begum Bazar,42,Indian,0.3790697674418604,0.3218604651162791,0.9176744186046512,46.67674418604651,Watch
369381,Himayath Nagar,Hyderabad,Gourmet Ice Cream Cakes By Baskin Robbins,300.0,2.9,80,"Desserts,Ice Cream,Bakery",Himayath Nagar Main Road,32,Desserts,0.1093023255813953,0.8539534883720931,0.5911627906976744,46.63023255813953,Watch
449427,Kothapet / Dilsukhnagar,Hyderabad,Bhaijaan'S Avenue,280.0,2.9,80,"North Indian,Seafood,Indian",Kothapet & Dilsukhnagar,32,North Indian,0.1093023255813953,0.8539534883720931,0.5911627906976744,46.63023255813953,Watch
451194,Kothapet / Dilsukhnagar,Hyderabad,Al-Madina Chinese Fast Food And Arabian Shawarma,300.0,2.9,80,Chinese,Kothapet & Dilsukhnagar,32,Chinese,0.1093023255813953,0.8539534883720931,0.5911627906976744,46.63023255813953,Watch
440362,Himayath Nagar,Hyderabad,Te - A Tea Tradition,150.0,2.9,80,"Beverages,Snacks",Himayath Nagar,32,Beverages,0.1093023255813953,0.8539534883720931,0.5911627906976744,46.63023255813953,Watch
407938,Tolichowki,Hyderabad,Arabian Grills,300.0,4.2,100,"Arabian,Beverages",Tolichowki,61,Arabian,0.7144186046511628,0.2167441860465115,0.3418604651162791,46.57209302325581,Watch
58575,Uppal,Hyderabad,Sri Gayathri Tiffins,100.0,4.2,100,South Indian,Vijayapuri Colony,61,South Indian,0.7144186046511628,0.2167441860465115,0.3418604651162791,46.57209302325581,Watch
184256,Jubilee Hills,Hyderabad,Panchakattu Dosa,100.0,4.5,500,South Indian,Banjara Hills,73,South Indian,0.932093023255814,0.0283720930232558,0.1776744186046511,46.490697674418605,Watch
313767,Banjara Hills,Hyderabad,Warmoven Cake & Desserts,200.0,4.2,500,"Bakery,Desserts,Ice Cream",Banjara Hills,64,Bakery,0.7855813953488372,0.2167441860465115,0.1776744186046511,46.4906976744186,Watch
392457,Kothapet / Dilsukhnagar,Hyderabad, Sahadeva Reddy'S Biryani Durbar,250.0,4.1,50,"Biryani,Chinese,Indian",Kothapet & Dilsukhnagar,45,Biryani,0.4274418604651163,0.3218604651162791,0.7832558139534884,46.16511627906977,Watch
354889,Kavadiguda,Hyderabad,Bismillah Hotel,100.0,3.4,100,"South Indian,Thalis,Beverages",Nallakunta & Vidyanagar,40,South Indian,0.3437209302325581,0.6804651162790698,0.3418604651162791,46.12093023255814,Watch
7412,Khairtabad,Hyderabad,Paradise Biryani,400.0,3.9,100,Biryani  North Indian  Chinese,Imax Road,48,Biryani  North Indian  Chinese,0.4869767441860465,0.4958139534883721,0.3418604651162791,46.1046511627907,Watch
51704,Sanjeeva Reddy Nagar,Hyderabad,Hotel Udupi Home,150.0,4.1,500,South Indian,S R Nagar Main Road,60,South Indian,0.6948837209302325,0.3218604651162791,0.1776744186046511,46.08837209302325,Watch
205180,Himayath Nagar,Hyderabad,Masala Republic,500.0,4.1,20,"Continental,North Indian",Himayath Nagar,41,Continental,0.3651162790697674,0.3218604651162791,0.9176744186046512,46.04883720930232,Watch
436531,Himayath Nagar,Hyderabad,Southern Flavours,350.0,4.1,20,"South Indian,Beverages,Indian",Himayath Nagar,41,South Indian,0.3651162790697674,0.3218604651162791,0.9176744186046512,46.04883720930232,Watch
136720,Saidabad,Hyderabad,Lassi Shop-Is Sadan Cross Road,100.0,4.1,20,Ice Cream,Santoshnagar & Saidabad,41,Ice Cream,0.3651162790697674,0.3218604651162791,0.9176744186046512,46.04883720930232,Watch
367938,Kavadiguda,Hyderabad,Nice Tiffins,200.0,4.1,20,South Indian,Nallakunta & Vidyanagar,41,South Indian,0.3651162790697674,0.3218604651162791,0.9176744186046512,46.04883720930232,Watch
110747,Feelkhana,Hyderabad,Hotel Mansingh,250.0,4.0,20,"North Indian,South Indian,Chinese",Begum Bazaar,38,North Indian,0.2860465116279069,0.4190697674418604,0.9176744186046512,45.89302325581395,Watch
6577,Punjagutta,Hyderabad,Zyqa Restaurant,200.0,4.0,500,"North Indian,Biryani,Chinese",Punjagutta,55,North Indian,0.6148837209302326,0.4190697674418604,0.1776744186046511,45.89069767441861,Watch
91408,Tolichowki,Hyderabad,Mohammed'S Shawarma,150.0,4.0,500,Arabian,Nanal Nagar,55,Arabian,0.6148837209302326,0.4190697674418604,0.1776744186046511,45.89069767441861,Watch
327414,Amberpet,Hyderabad,Bhagmati Biryani,250.0,3.6,100,"Biryani,Telangana",Nallakunta & Vidyanagar,41,Biryani,0.3651162790697674,0.6446511627906977,0.3418604651162791,45.830232558139535,Watch
6581,Somajiguda,Hyderabad,Jai Durga Maa Vaishno Dhabha,150.0,4.1,100,"Punjabi,North Indian",Somajiguda,55,Punjabi,0.6148837209302326,0.3218604651162791,0.3418604651162791,45.77209302325581,Watch
181115,Amberpet,Hyderabad,Good Lands Restaurant,300.0,4.2,100,"Biryani,North Indian,South Indian,Tandoor,Chinese",Tarnaka Nacharam & Malkajigiri,60,Biryani,0.6948837209302325,0.2167441860465115,0.3418604651162791,45.69302325581395,Watch
446983,Himayath Nagar,Hyderabad,The Tea Planet  Kachiguda,200.0,2.9,80,"Beverages,Snacks",Himayath Nagar,31,Beverages,0.0860465116279069,0.8539534883720931,0.5911627906976744,45.58372093023256,Watch
41002,Ameerpet,Hyderabad,Sri Raghavendra Vegetarian Restaurant,150.0,4.1,500,South Indian  North Indian  Andhra,Srinivas Colony,59,South Indian  North Indian  Andhra,0.6832558139534883,0.3218604651162791,0.1776744186046511,45.56511627906977,Watch
379796,Kothapet / Dilsukhnagar,Hyderabad,Five Star And Koli Hut,120.0,4.7,20,Indian,Kothapet & Dilsukhnagar,54,Indian,0.5972093023255814,0.0088372093023255,0.9176744186046512,45.53720930232559,Watch
397171,Himayath Nagar,Hyderabad,Sunnys Chinese,350.0,3.5,20,Chinese,Himayath Nagar,31,Chinese,0.0860465116279069,0.6646511627906977,0.9176744186046512,45.48837209302326,Watch
85971,Banjara Hills,Hyderabad,Burgasm,350.0,4.3,100,"Fast Food,American",Rd No.5,63,Fast Food,0.7623255813953488,0.1232558139534883,0.3418604651162791,45.45581395348837,Watch
356513,Koti,Hyderabad,Mandi Pride,400.0,3.8,20,Indian,Himayath Nagar,34,Indian,0.1665116279069767,0.5586046511627907,0.9176744186046512,45.39767441860465,Watch
435472,Nallakunta / Vidyanagar,Hyderabad,Abu Shawarmas,200.0,4.2,20,"Arabian,Lebanese",Nallakunta & Vidyanagar,45,Arabian,0.4274418604651163,0.2167441860465115,0.9176744186046512,45.17441860465116,Watch
439476,Nallakunta / Vidyanagar,Hyderabad,Hyderabadish,300.0,4.2,20,"Indian,Biryani,Kebabs",Kavadiguda,45,Indian,0.4274418604651163,0.2167441860465115,0.9176744186046512,45.17441860465116,Watch
393942,Nallakunta / Vidyanagar,Hyderabad,Inti Ruchi,200.0,4.2,50,Indian,Nallakunta & Vidyanagar,48,Indian,0.4869767441860465,0.2167441860465115,0.7832558139534884,45.16511627906976,Watch
150456,Gaddiannaram,Hyderabad,Bahar Biryani Cafe,350.0,4.0,100,"Biryani,North Indian,Chinese",Kothapet & Dilsukhnagar,50,Biryani,0.5255813953488372,0.4190697674418604,0.3418604651162791,45.15581395348837,Watch
320222,New Nallakunta,Hyderabad,Pizza Hut,350.0,3.7,500,Pizzas  Fast Food,Shivam Road,46,Pizzas  Fast Food,0.4497674418604651,0.6102325581395349,0.1776744186046511,45.15116279069768,Watch
27077,Tolichowki,Hyderabad,Mr. Faddy,300.0,4.2,1000,American,Janaki Nagar Colony,65,American,0.8037209302325582,0.2167441860465115,0.0674418604651162,45.10232558139535,Watch
45974,Somajiguda,Hyderabad,Maa Santosh Dhaba,400.0,4.1,100,"North Indian,Chinese",Rajbhavan Road,54,North Indian,0.5972093023255814,0.3218604651162791,0.3418604651162791,44.97674418604652,Stable
56268,Punjagutta,Hyderabad,The Belgian Waffle Co.,200.0,4.5,100,Desserts  Beverages,Next Galleria Mall,66,Desserts  Beverages,0.8223255813953488,0.0283720930232558,0.3418604651162791,44.83488372093023,Stable
17345,Huda Complex,Hyderabad,Papadams Blue,500.0,3.9,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Cross Road,53,Biryani,0.5804651162790697,0.4958139534883721,0.0674418604651162,44.82325581395348,Stable
233054,Abids,Hyderabad,Sweet Truth - Cake And Desserts,450.0,3.9,50,"Ice Cream,Bakery,Desserts,Beverages",Abids,37,Ice Cream,0.2604651162790697,0.4958139534883721,0.7832558139534884,44.739534883720935,Stable
233055,Abids,Hyderabad,The Good Bowl,400.0,3.9,50,North Indian  Punjabi  Biryani  Combo  Chinese  Beverages  Desserts  Jain  Indian  Hyderabadi  Mughlai,Abids,37,North Indian  Punjabi  Biryani  Combo  Chinese  Beverages  Desserts  Jain  Indian  Hyderabadi  Mughlai,0.2604651162790697,0.4958139534883721,0.7832558139534884,44.739534883720935,Stable
379892,Abids & Koti,Hyderabad,The Brooklyn Creamery - Healthy Ice Cream,200.0,3.9,20,"Desserts,Ice Cream,Healthy Food",Abids,35,Desserts,0.1981395348837209,0.4958139534883721,0.9176744186046512,44.62325581395349,Stable
443057,Santoshnagar / Saidabad,Hyderabad,Pista House Bakery,200.0,3.9,500,"Italian,Ice Cream,Beverages,Fast Food,Continental",Santoshnagar & Saidabad,50,Italian,0.5255813953488372,0.4958139534883721,0.1776744186046511,44.55813953488372,Stable
115662,Mehdipatnam,Hyderabad,Amfah Hotel,200.0,4.2,50,"Biryani,North Indian,Chinese",Near Rytu Bazar Bus Stop,47,Biryani,0.4693023255813953,0.2167441860465115,0.7832558139534884,44.36976744186046,Stable
175914,Banjara Hills,Hyderabad,La Pino'Z Pizza,300.0,4.0,1000,Pizzas,Road Number 12,56,Pizzas,0.6297674418604651,0.4190697674418604,0.0674418604651162,44.355813953488365,Stable
78177,Yakhutpura,Hyderabad,Masqati True Juice,200.0,4.0,100,"Juices,Chaat,Beverages,Desserts",Osman Masqati Plaza Alijah Kotla,49,Juices,0.5060465116279069,0.4190697674418604,0.3418604651162791,44.27674418604651,Stable
118357,Kachiguda,Hyderabad,Lassi Shop,100.0,3.1,50,"Juices,Ice Cream",Kachiguda,31,Juices,0.0860465116279069,0.7065116279069767,0.7832558139534884,44.265116279069765,Stable
113368,Abids & Koti,Hyderabad,Balaji Vishnu Sweet House,150.0,2.9,80,Sweets,Esamiya Bazaar,29,Sweets,0.053953488372093,0.8539534883720931,0.5911627906976744,44.13953488372093,Stable
337841,Himayath Nagar,Hyderabad,Grabz,250.0,3.8,50,"Italian,Continental",Himayath Nagar,35,Italian,0.1981395348837209,0.5586046511627907,0.7832558139534884,44.132558139534886,Stable
223991,Himayath Nagar,Hyderabad,Break The Bread - Sandwiches And Burgers,200.0,3.8,50,"Continental,Fast Food",Narayanguda,35,Continental,0.1981395348837209,0.5586046511627907,0.7832558139534884,44.132558139534886,Stable
118074,Himayath Nagar,Hyderabad,Barcenos Pizza,300.0,3.8,20,"Pizzas,Beverages",Street No 6,33,Pizzas,0.1376744186046511,0.5586046511627907,0.9176744186046512,44.1,Stable
53007,Mehdipatnam,Hyderabad,Prince Restaurant,200.0,3.9,1000,"Biryani,North Indian,Tandoor,Hyderabadi,Kebabs,Chinese",Masjid Road,52,Biryani,0.5613953488372093,0.4958139534883721,0.0674418604651162,43.96511627906977,Stable
92270,Redhills,Hyderabad,Khan-E-Khaas,200.0,4.3,20,Fast Food,Opp Hp Petrol Pump,47,Fast Food,0.4693023255813953,0.1232558139534883,0.9176744186046512,43.78604651162791,Stable
74019,Adikmet,Hyderabad,Eatz & Drinkzz,300.0,4.5,20,Fast Food,Pannalal Complex,51,Fast Food,0.5427906976744186,0.0283720930232558,0.9176744186046512,43.77209302325581,Stable
24769,Krishna Nagar Colony,Hyderabad,Sri Raghavendra Udupi Veg,200.0,4.0,1000,South Indian,Saroor Nagar Road,55,South Indian,0.6148837209302326,0.4190697674418604,0.0674418604651162,43.6860465116279,Stable
336065,Karkhana,Hyderabad,Haldirams,250.0,4.3,1000,Indian  Fast Food,Kharkhana & Trimulgherry,67,Indian  Fast Food,0.8441860465116279,0.1232558139534883,0.0674418604651162,43.65116279069768,Stable
435426,Nallakunta / Vidyanagar,Hyderabad,Go Fresh The Pizza House,300.0,4.2,20,"Italian,Pizzas,Fast Food",Nallakunta & Vidyanagar,43,Italian,0.3916279069767442,0.2167441860465115,0.9176744186046512,43.56279069767442,Stable
354672,Banjara Hills,Hyderabad,Udupi Dosa House,100.0,4.2,100,South Indian,Banjara Hills,57,South Indian,0.6460465116279069,0.2167441860465115,0.3418604651162791,43.4953488372093,Stable
88966,Mehdipatnam,Hyderabad,Sri Vasavi Grand,150.0,4.0,500,"South Indian,Chinese",Vv Colony,52,South Indian,0.5613953488372093,0.4190697674418604,0.1776744186046511,43.48372093023256,Stable
36039,Chilakalguda,Hyderabad,Sri Raghavendra Tiffins - Chilakalaguda,150.0,4.0,100,South Indian  Chinese,Mylargadda Rd,48,South Indian  Chinese,0.4869767441860465,0.4190697674418604,0.3418604651162791,43.41860465116279,Stable
313825,Humayun Nagar,Hyderabad,Gulbarga'S Mama Puri & Special Snacks,149.0,4.1,100,"Snacks,Desserts",Mehdipatnam,52,Snacks,0.5613953488372093,0.3218604651162791,0.3418604651162791,43.36511627906977,Stable
62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,600.0,4.1,100,Desserts  Bakery,Road No.12,52,Desserts  Bakery,0.5613953488372093,0.3218604651162791,0.3418604651162791,43.36511627906977,Stable
191985,Tolichowki,Hyderabad,Mandar Restaurant,500.0,4.1,1000,"North Indian,Biryani,Chinese",Tolichowki,59,North Indian,0.6832558139534883,0.3218604651162791,0.0674418604651162,43.360465116279066,Stable
8688,Punjagutta,Hyderabad,Friends Shawarma,200.0,4.3,100,Lebanese,Road No 3,61,Lebanese,0.7144186046511628,0.1232558139534883,0.3418604651162791,43.3,Stable
227974,Tarnaka,Hyderabad,Ssv -Tiffin'S And Snacks,149.0,4.3,100,South Indian  Snacks  Combo,Tarnaka  Nacharam & Malkajigiri,61,South Indian  Snacks  Combo,0.7144186046511628,0.1232558139534883,0.3418604651162791,43.3,Stable
378002,Tarnaka Nacharam & Malkajigiri,Hyderabad,Chutney Bowl,150.0,4.2,500,South Indian,Tarnaka  Nacharam & Malkajigiri,61,South Indian,0.7144186046511628,0.2167441860465115,0.1776744186046511,43.288372093023256,Stable
1844,Punjagutta,Hyderabad,Chinese Pavilion,850.0,4.3,500,"Chinese,Seafood",Nagarjuna Circle,64,Chinese,0.7855813953488372,0.1232558139534883,0.1776744186046511,43.21860465116279,Stable
342204,Chanakyapuri,Hyderabad,Meghana Tiffin Center,50.0,4.3,500,South Indian,Kothapet & Dilsukhnagar,64,South Indian,0.7855813953488372,0.1232558139534883,0.1776744186046511,43.21860465116279,Stable
353591,Banjara Hills,Hyderabad,Mandi @36,1000.0,4.1,500,"Arabian,Continental,Haleem",Banjara Hills,56,Arabian,0.6297674418604651,0.3218604651162791,0.1776744186046511,43.15813953488372,Stable
100942,Somajiguda,Hyderabad,Lucky Multicuisine Restaurant,350.0,3.9,1000,"North Indian,South Indian,Tandoor,Biryani",Raj Bhavan Quarters Colony,51,North Indian,0.5427906976744186,0.4958139534883721,0.0674418604651162,43.12790697674418,Stable
80378,Takara Basthi,Hyderabad,Hotel Shri Raghavendra Pure Veg,200.0,4.4,50,South Indian,Monda Market,52,South Indian,0.5613953488372093,0.0604651162790698,0.7832558139534884,43.04418604651163,Stable
